raw_code,raw_name,source,version
V25.5,Motorista traumatizado em colisão com um trem ou um veículo ferroviário ­ passageiro,cid10_problemas.pdf,cid10_br_2008
V25.9,Motorista traumatizado em colisão com um trem ou um veículo ferroviário ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V26.0,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ condutor traumatizado,cid10_problemas.pdf,cid10_br_2008
V26.1,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ passageiro,cid10_problemas.pdf,cid10_br_2008
V26.2,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V26.3,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ pessoa traumatizado,cid10_problemas.pdf,cid10_br_2008
V26.4,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ condutor traumatizado,cid10_problemas.pdf,cid10_br_2008
V26.5,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ passageiro,cid10_problemas.pdf,cid10_br_2008
V26.9,Motociclista traumatizado em colisão com outro veículo não­motorizado ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V27.0,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ condutor traumatizado em,cid10_problemas.pdf,cid10_br_2008
V27.1,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ passageiro traumatizado em,cid10_problemas.pdf,cid10_br_2008
V27.2,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V27.3,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ pessoa traumatizado ao,cid10_problemas.pdf,cid10_br_2008
V27.4,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ condutor traumatizado em,cid10_problemas.pdf,cid10_br_2008
V27.5,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ passageiro tr aumatizado,cid10_problemas.pdf,cid10_br_2008
V27.9,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ motociclista n ão,cid10_problemas.pdf,cid10_br_2008
V28.0,Motociclista traumatizado em um acidente de transporte sem colisão ­ condutor tra umatizado e,cid10_problemas.pdf,cid10_br_2008
V28.1,Motociclista traumatizado em um acidente de transporte sem colisão ­ passageiro traumatizado,cid10_problemas.pdf,cid10_br_2008
V28.2,Motociclista traumatizado em um acidente de transporte sem colisão ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V28.3,Motociclista traumatizado em um acidente de transporte sem colisão ­ pessoa trau matizado ao,cid10_problemas.pdf,cid10_br_2008
V28.4,Motociclista traumatizado em um acidente de transporte sem colisão ­ condutor tra umatizado e,cid10_problemas.pdf,cid10_br_2008
V28.5,Motociclista traumatizado em um acidente de transporte sem colisão ­ passageiro traumatizado,cid10_problemas.pdf,cid10_br_2008
V28.9,Motociclista traumatizado em um acidente de transporte sem colisão ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V29.0,"Condutor tr aumatizado e m co lisão com outros veículos e com veículo s não especi ficados, a",cid10_problemas.pdf,cid10_br_2008
V29.1,"Passageiro traumatizado em colisão com outr os veículos com veículo s não especi ficados, a",cid10_problemas.pdf,cid10_br_2008
V29.2,Motociclista não especific ado traumatizado e m colisão c om outros ve ículos e com veículos não,cid10_problemas.pdf,cid10_br_2008
V29.3,"Motociclista [qualquer] tra um atizado em um a cidente nã o especificad o, não­de­trâ nsito",cid10_problemas.pdf,cid10_br_2008
V29.4,"Condutor tr aumatizado e m co lisão com outros veículos e com veículo s não especi ficados, a",cid10_problemas.pdf,cid10_br_2008
V29.5,"Passageiro traumatizado em colisão com outr os veículos e com veíc ulos não espe cificados, a",cid10_problemas.pdf,cid10_br_2008
V29.6,Motociclista não especific ado traumatizado e m colisão c om outros ve ículos e com veículos não,cid10_problemas.pdf,cid10_br_2008
V29.8,Motociclista [qualquer] tra um atizado em outro s acidente s de transpor te especifica dos,cid10_problemas.pdf,cid10_br_2008
V29.9,Motociclista [qualquer] tra um atizado em um a cidente de trânsito não especificado,cid10_problemas.pdf,cid10_br_2008
V30.0,Ocupante d e um triciclo m oto rizado traumatiz ado em col isão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.1,Ocupante d e um triciclo m oto rizado traumatiz ado em coli são com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.2,Ocupante d e um triciclo m oto rizado traumatiz ado em col isão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V27.5,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ passageiro traumatizado,cid10_problemas.pdf,cid10_br_2008
V27.9,Motociclista traumatizado em colisão com um objeto fixo ou parado ­ motociclista não,cid10_problemas.pdf,cid10_br_2008
V28.0,Motociclista traumatizado em um acidente de transporte sem colisão ­ condutor traumatizado em,cid10_problemas.pdf,cid10_br_2008
V28.3,Motociclista traumatizado em um acidente de transporte sem colisão ­ pessoa traumatizado ao,cid10_problemas.pdf,cid10_br_2008
V28.4,Motociclista traumatizado em um acidente de transporte sem colisão ­ condutor traumatizado em,cid10_problemas.pdf,cid10_br_2008
V29.0,"Condutor traumatizado em colisão com outros veículos e com veículos não especificados, a",cid10_problemas.pdf,cid10_br_2008
V29.1,"Passageiro traumatizado em colisão com outros veículos com veículos não especificados, a",cid10_problemas.pdf,cid10_br_2008
V29.2,Motociclista não especificado traumatizado em colisão com outros veículos e com veículos não,cid10_problemas.pdf,cid10_br_2008
V29.3,"Motociclista [qualquer] traumatizado em um acidente não especificado, não­de­trânsito",cid10_problemas.pdf,cid10_br_2008
V29.4,"Condutor traumatizado em colisão com outros veículos e com veículos não especificados, a",cid10_problemas.pdf,cid10_br_2008
V29.5,"Passageiro traumatizado em colisão com outros veículos e com veículos não especificados, a",cid10_problemas.pdf,cid10_br_2008
V29.6,Motociclista não especificado traumatizado em colisão com outros veículos e com veículos não,cid10_problemas.pdf,cid10_br_2008
V29.8,Motociclista [qualquer] traumatizado em outros acidentes de transporte especificados,cid10_problemas.pdf,cid10_br_2008
V29.9,Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado,cid10_problemas.pdf,cid10_br_2008
V30.0,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.1,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.2,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.3,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V30.4,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V30.5,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V30.6,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V30.7,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V30.9,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com um pedestr e ou um a nim al ­,cid10_problemas.pdf,cid10_br_2008
V31.0,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ c on dut or,cid10_problemas.pdf,cid10_br_2008
V31.1,Ocupan te de um triciclo mo torizado traumatizado em colis ão com um veículo a pedal ­,cid10_problemas.pdf,cid10_br_2008
V31.2,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ p ess oa,cid10_problemas.pdf,cid10_br_2008
V31.3,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ o cu pa nte,cid10_problemas.pdf,cid10_br_2008
V31.4,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ p ess oa,cid10_problemas.pdf,cid10_br_2008
V31.5,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ c on dut or,cid10_problemas.pdf,cid10_br_2008
V31.6,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­,cid10_problemas.pdf,cid10_br_2008
V31.7,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ p ess oa,cid10_problemas.pdf,cid10_br_2008
V31.9,Ocupan te de um triciclo m otorizado traumatizado em colis ão com um veículo a pedal ­ o cu pa nte,cid10_problemas.pdf,cid10_br_2008
V32.0,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com outro veícu lo a motor de du as,cid10_problemas.pdf,cid10_br_2008
V32.1,Ocupan te de um triciclo m otorizado traumatizado em colis ão com outro veícul o a motor de du as,cid10_problemas.pdf,cid10_br_2008
V32.2,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com outro veícu lo a motor de du as,cid10_problemas.pdf,cid10_br_2008
V32.3,Ocupa nte de um triciclo m otorizado traumatizado em colis ão com outro veícu lo a motor de du as,cid10_problemas.pdf,cid10_br_2008
V30.3,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.4,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.5,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.6,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.7,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V30.9,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal ­,cid10_problemas.pdf,cid10_br_2008
V31.0,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ condutor,cid10_problemas.pdf,cid10_br_2008
V31.1,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­,cid10_problemas.pdf,cid10_br_2008
V31.2,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ pessoa,cid10_problemas.pdf,cid10_br_2008
V31.3,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ ocupante,cid10_problemas.pdf,cid10_br_2008
V31.4,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ pessoa,cid10_problemas.pdf,cid10_br_2008
V31.5,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ condutor,cid10_problemas.pdf,cid10_br_2008
V31.6,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­,cid10_problemas.pdf,cid10_br_2008
V31.7,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ pessoa,cid10_problemas.pdf,cid10_br_2008
V31.9,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal ­ ocupante,cid10_problemas.pdf,cid10_br_2008
V32.0,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.1,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.2,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.3,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.4,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com outro veícul o a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.5,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com outro veícul o a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.6,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com outro veícul o a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.7,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com outro veícul o a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.9,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com outro veícul o a motor de duas,cid10_problemas.pdf,cid10_br_2008
V33.0,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.1,"Ocupan t e de um triciclo motorizad o traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.2,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.3,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.4,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.5,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.6,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.7,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.9,"Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um automó ve l, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V34.0,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.1,Ocupan t e de um triciclo motorizad o traumatizad o em colisão com um veículo de t ransporte,cid10_problemas.pdf,cid10_br_2008
V34.2,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.3,Ocupa nt e de um triciclo motoriza do traumatizad o em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V32.4,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.5,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.6,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.7,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V32.9,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas,cid10_problemas.pdf,cid10_br_2008
V33.0,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.1,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.2,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.3,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.4,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.5,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.6,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.7,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V33.9,"Ocupante de um triciclo motorizado traumatizado em colisão com um automóvel, ""pick up"" ou",cid10_problemas.pdf,cid10_br_2008
V34.0,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.1,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.2,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.3,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.4,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de tr ansporte,cid10_problemas.pdf,cid10_br_2008
V34.5,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de tr ansporte,cid10_problemas.pdf,cid10_br_2008
V34.6,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de tr ansporte,cid10_problemas.pdf,cid10_br_2008
V34.7,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de tr ansporte,cid10_problemas.pdf,cid10_br_2008
V34.9,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de tr ansporte,cid10_problemas.pdf,cid10_br_2008
V35.0,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.1,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb oi o] ou um,cid10_problemas.pdf,cid10_br_2008
V35.2,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.3,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.4,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.5,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.6,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.7,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V35.9,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [co mb o io] ou um,cid10_problemas.pdf,cid10_br_2008
V36.0,Ocupante de um triciclo motorizado traumatizado em colisão com outro veícul o n ã o­motoriz,cid10_problemas.pdf,cid10_br_2008
V36.1,Ocupante de um triciclo motorizado traumatizado em colisão com outro veícul o n ão ­motoriz,cid10_problemas.pdf,cid10_br_2008
V36.2,Ocupante de um triciclo motorizado traumatizado em colisão com outro veícul o n ã o­motoriz,cid10_problemas.pdf,cid10_br_2008
V34.4,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.5,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.6,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.7,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V34.9,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo de transporte,cid10_problemas.pdf,cid10_br_2008
V35.0,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.1,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.2,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.3,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.4,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.5,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.6,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.7,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V35.9,Ocupante de um triciclo motorizado traumatizado em colisão com um trem [comboio] ou um,cid10_problemas.pdf,cid10_br_2008
V36.0,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.1,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.2,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.3,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V36.4,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V36.5,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V36.6,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V36.7,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V36.9,Ocupante de um triciclo motorizado traumatizado em colisão com out ro veículo não­motoriz a do ­,cid10_problemas.pdf,cid10_br_2008
V37.0,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.1,Ocupante de um triciclo motorizado t raumatizado em c olisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.2,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.3,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.4,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.5,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.6,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.7,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.9,Ocupante de um triciclo motorizado t raumatizado em colisão com um ob jeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V38.0,Ocupante de um triciclo motorizado traumatizado em um acidente de tra nsporte sem colisã o ­,cid10_problemas.pdf,cid10_br_2008
V38.1,Ocupante de um triciclo motorizado traumatizado em um acidente de tra nsporte sem colisã o ­,cid10_problemas.pdf,cid10_br_2008
V38.2,Ocupante de um triciclo motorizado traumatizado em um acidente de tra nsporte sem colisã o ­,cid10_problemas.pdf,cid10_br_2008
V38.3,Ocupante de um triciclo motorizado traumatizado em um acidente de tra nsporte sem colisã o ­,cid10_problemas.pdf,cid10_br_2008
V38.4,Ocupante de um triciclo motorizado traumatizado em um acidente de tra nsporte sem colisã o ­,cid10_problemas.pdf,cid10_br_2008
V36.3,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.4,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.5,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.6,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.7,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V36.9,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo não­motorizado ­,cid10_problemas.pdf,cid10_br_2008
V37.0,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.1,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.2,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.3,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.4,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.5,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.6,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.7,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V37.9,Ocupante de um triciclo motorizado traumatizado em colisão com um objeto fixo ou parado ­,cid10_problemas.pdf,cid10_br_2008
V38.0,Ocupante de um triciclo motorizado traumatizado em um acidente de transporte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.1,Ocupante de um triciclo motorizado traumatizado em um acidente de transporte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.2,Ocupante de um triciclo motorizado traumatizado em um acidente de transporte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.3,Ocupante de um triciclo motorizado traumatizado em um acidente de transporte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.4,Ocupante de um triciclo motorizado traumatizado em um acidente de transporte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.5,Ocupante de um trici clo m otorizado traumatizado em um acidente d e transpo rte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.6,Ocupante de um trici clo m otorizado traumatizado em um acidente d e transpo rte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.7,Ocupante de um trici clo m otorizado traumatizado em um acidente d e transpo rte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V38.9,Ocupante de um trici clo m otorizado traumatizado em um acidente d e transpo rte sem colisão ­,cid10_problemas.pdf,cid10_br_2008
V39.0,"Condutor t raumatiza do em colisão com outros veículo s e com veícu los não e specifica dos, a",cid10_problemas.pdf,cid10_br_2008
V39.1,"Passageiro traumatiz ado e m colisã o com outros veícu los e com veíc ulos não especifi cados, a",cid10_problemas.pdf,cid10_br_2008
V39.2,Ocupante não espec ificad o de um triciclo motorizado traumatizado em colisã o com o utros,cid10_problemas.pdf,cid10_br_2008
V39.3,Ocupante [qualquer] de u m triciclo motorizado trauma tizado em um acidente não esp ecificad o,cid10_problemas.pdf,cid10_br_2008
V39.4,"Condutor t raumatiza do em colisão com outros veículo s e com veícu los não e specifica dos, a",cid10_problemas.pdf,cid10_br_2008
V39.5,"Passageir o traumatiz ado e m colisã o outros veículos e com veículos não espe cificado s, a mo t",cid10_problemas.pdf,cid10_br_2008
V39.6,Ocupante não espec ificad o de um triciclo motorizado traumatizado em colisã o com o utros,cid10_problemas.pdf,cid10_br_2008
V39.8,Ocupante [qualquer] de u m triciclo motorizado trauma tizado em outr os acide ntes de t rânsito,cid10_problemas.pdf,cid10_br_2008
V39.9,"Ocupante [qualquer] de u m triciclo motorizado, traum atizado em aci dente de trânsito não",cid10_problemas.pdf,cid10_br_2008
